F ( landmark_1 & F ( first_floor ) )	pass through landmark one on your way to the first floor .	6
~ ( landmark_1 ) U ( yellow_room )	avoid landmark one until reaching the yellow room .	5
F ( red_room & F ( orange_room ) )	go through the red room before going to the orange room .	6
F ( second_floor & F ( blue_room ) )	go to the twond floor and then go to the blue room .	6
F ( second_floor & F ( purple_room ) )	go to the purple room through the second floor	6
F ( purple_room & F ( landmark_3 ) )	always go through the purple room and then to landmark three .	6
F ( third_floor & F ( yellow_room ) )	go to the third floor then navigate to the yellow room .	6
F ( second_floor & F ( landmark_2 ) )	go to landmark two via the second floor .	6
F ( purple_room & F ( landmark_2 ) )	always go through the purple room and then to landmark two .	6
F ( green_room & ~blue_room )	go to the green room while always avoiding the blue room	6
F ( orange_room & ~landmark_3 )	always avoid landmark three and go to the orange room .	6
~ ( yellow_room ) U ( landmark_1 )	avoid the yellow room until going through landmark one .	5
F ( landmark_2 & ~landmark_1 )	go to landmark two but avoid landmark one .	6
F ( red_room & F ( landmark_2 ) )	go to landmark two through the red room	6
~ ( green_room ) U ( third_floor )	go to the third floor avoiding the green room . if you get to third floor you can then proceed to the green room	5
F ( landmark_3 & F ( green_room ) )	go through landmark three before going to the green room .	6
F ( first_floor & F ( green_room ) )	go to the first floor and then go to the green room .	6
F ( landmark_2 & F ( orange_room ) )	go to the orange room by first going through landmark two .	6
~ ( blue_room ) U ( third_floor )	go to or through the third floor always avoid going through the blue room	5
F ( landmark_3 & F ( red_room ) )	go to landmark three then go to the red room .	6
F ( second_floor & ~blue_room )	avoid the blue room and go to the second floor .	6
~ ( yellow_room ) U ( purple_room )	avoid the yellow room until you go to the purple room .	5
~ ( yellow_room ) U ( purple_room )	go to the purple room and if you have reached the purple room you may proceed to the yellow room or stay in the purple room .	5
F ( landmark_3 ) & G ( orange_room )	stay in the orange room to navigate to landmark three .	6
F ( yellow_room ) & G ( third_floor )	remain on the third floor and navigate to the yellow room .	6
~ ( blue_room ) U ( landmark_1 )	avoid the blue room until passing landmark one .	5
~ ( blue_room ) U ( landmark_1 )	avoid the blue room until you go to landmark one .	5
F ( green_room & ~landmark_3 )	avoid landmark three and move into the green room .	6
~ ( green_room ) U ( landmark_1 )	avoid the green room until reaching landmark one .	5
F ( green_room & F ( landmark_3 ) )	navigate to the green room then continue to landmark three .	6
~ ( orange_room ) U ( landmark_1 )	always avoid going to landmark one through the orange room	5
F ( landmark_3 ) & G ( first_floor )	avoid the first and third floor and go to landmark three .	6
F ( landmark_3 ) & G ( second_floor )	avoid the first floor and the third floor and go to landmark three .	6
F ( landmark_2 ) & G ( second_floor )	go to landmark two .	6
F ( orange_room & F ( landmark_2 ) )	navigate to the orange room then continue to landmark two .	6
F ( red_room & ~purple_room )	go to the red room without going to the purple room .	6
F ( blue_room & F ( red_room ) )	go to the blue room before going to the red room .	6
~ ( red_room ) U ( landmark_2 )	do not go into the red room until going to landmark two	5
F ( third_floor & F ( second_floor ) )	navigate to the third floor before going to the second floor .	6
F ( purple_room & F ( landmark_1 ) )	go to the purple room and then go to landmark one .	6
F ( blue_room & F ( third_floor ) )	go through the blue room to the third floor .	6
F ( landmark_3 & F ( first_floor ) )	pass through landmark three before going to the first floor .	6
F ( landmark_3 & F ( purple_room ) )	go to the purple room via landmark three .	6
F ( yellow_room & ~orange_room )	avoid the orange room and travel to the yellow room .	6
F ( red_room & F ( first_floor ) )	pass through the red room on your way to the first floor .	6
F ( second_floor & F ( yellow_room ) )	go from the twond floor to the yellow room	6
F ( orange_room & ~purple_room )	avoid the purple room and travel to the orange room .	6
F ( yellow_room & F ( third_floor ) )	visit the yellow room and then move to the third floor .	6
~ ( red_room ) U ( first_floor )	avoid the red room until after going to the first floor .	5
F ( landmark_3 & F ( purple_room ) )	go to landmark three and then go to the purple room .	6
F ( yellow_room & F ( purple_room ) )	go to the purple room by touching the yellow room .	6
F ( landmark_1 ) & G ( purple_room )	without stepping outside of the purple room go to landmark one .	6
F ( landmark_1 & F ( second_floor ) )	go to landmark one and then go to the second floor .	6
F ( red_room ) & G ( second_floor )	without leaving the second floor go to the red room .	6
F ( second_floor & ~red_room )	avoid the red room and go to the second floor .	6
~ ( orange_room ) U ( second_floor )	avoid the orange room until you navigate to the second floor .	5
F ( orange_room ) & G ( second_floor )	move to the orange room without changing floors .	6
F ( first_floor & ~blue_room )	go to the first floor without going to the blue room .	6
F ( landmark_3 & F ( purple_room ) )	go to the purple room by first visiting landmark three .	6
~ ( green_room ) U ( first_floor )	go to the twond floor avoiding the green room . if you reached the first floor you can stay there or head to the green room .	5
~ ( landmark_1 ) U ( orange_room )	avoid landmark one until navigating to the orange room .	5
F ( third_floor & ~purple_room )	always avoid the purple room go to the third floor .	6
F ( landmark_1 & F ( green_room ) )	first move to landmark one then navigate to the green room .	6
F ( yellow_room & F ( landmark_2 ) )	go through the yellow room to landmark two .	6
F ( yellow_room & F ( green_room ) )	go to the green room through the yellow room .	6
F ( third_floor & F ( yellow_room ) )	go to the third floor then go to the yellow room	6
F ( blue_room & F ( first_floor ) )	go to the first floor via the blue room .	6
F ( blue_room ) & G ( first_floor )	go to the blue room without going to another floor .	6
F ( landmark_3 & F ( green_room ) )	go through landmark three and navigate to the green room .	6
F ( yellow_room & F ( landmark_2 ) )	go to the yellow room and then go to landmark two .	6
F ( purple_room & F ( green_room ) )	go to the purple room and then navigate to the green room .	6
~ ( landmark_1 ) U ( green_room )	go to the green room but avoid landmark one . if you reached to the green room then you can head to landmark one or stay put .	5
F ( landmark_2 & ~red_room )	avoid the red room and go to landmark two	6
F ( third_floor & F ( second_floor ) )	go to the third floor before you go to the second floor .	6
F ( yellow_room & ~landmark_3 )	go to the yellow room while avoiding landmark three	6
F ( yellow_room & ~blue_room )	go to the yellow room without going to the blue room .	6
F ( blue_room & F ( second_floor ) )	move to the second floor by going through the blue room	6
~ ( yellow_room ) U ( landmark_2 )	go to landmark two but do not first go through the yellow room .	5
F ( landmark_1 & ~green_room )	go to landmark one while always avoiding the green room	6
F ( first_floor & F ( purple_room ) )	go to the first floor and then go to the purple room .	6
F ( landmark_3 & F ( red_room ) )	go to landmark three and then go to the red room .	6
F ( landmark_2 ) & G ( first_floor )	visit landmark two but do n t leave the first floor .	6
F ( blue_room & F ( first_floor ) )	go through the blue room then to the first floor .	6
F ( orange_room & F ( purple_room ) )	go through the orange room first then go to the purple room .	6
F ( landmark_1 & F ( yellow_room ) )	go to the yellow room by first visiting landmark one .	6
F ( red_room & F ( landmark_1 ) )	go to landmark one through the red room .	6
~ ( yellow_room ) U ( first_floor )	avoid the yellow room until after going to the first floor .	5
~ ( purple_room ) U ( second_floor )	go to or through the twond floor always avoid going through the purple room	5
F ( blue_room & F ( landmark_3 ) )	always go through the blue room before going to landmark three .	6
F ( purple_room & ~green_room )	go to the purple room without going to the green room	6
F ( red_room & F ( landmark_1 ) )	go to the red room before you go to landmark one .	6
~ ( yellow_room ) U ( green_room )	avoid the yellow room until going to the green room .	5
F ( landmark_3 ) & G ( third_floor )	go to landmark three avoiding the first and third floors .	6
F ( landmark_3 & F ( landmark_1 ) )	go to landmark three and then to landmark one .	6
F ( purple_room & ~orange_room )	go to the purple room and avoid the orange room .	6
~ ( red_room ) U ( purple_room )	avoid the red room until navigating to the purple room .	5
F ( blue_room & F ( purple_room ) )	go to the blue room before going to the purple room .	6
F ( second_floor & ~green_room )	always avoid the green room while navigating to the second floor .	6
F ( orange_room ) & G ( second_floor )	move to the orange room without leaving the second floor .	6
F ( landmark_3 & F ( green_room ) )	first go to landmark three then go to the green room .	6
F ( landmark_1 ) & G ( blue_room )	stay in the blue room and go to landmark one and stop	6
F ( first_floor & ~landmark_3 )	always avoid landmark three and navigate to the first floor .	6
~ ( green_room ) U ( first_floor )	go to the first floor . if you reached the first floor then you may go to the green room .	5
F ( landmark_3 & F ( blue_room ) )	go through landmark three before going to the blue room .	6
F ( green_room & ~yellow_room )	always avoid the yellow room and go to the green room .	6
F ( red_room & F ( green_room ) )	go to the red room before going to the green room .	6
F ( second_floor & F ( purple_room ) )	go through the second floor to the purple room .	6
F ( landmark_2 & ~purple_room )	avoid the purple room and go to landmark two	6
F ( first_floor & F ( blue_room ) )	go to the blue room through the twond floor	6
